,CustomerID,first_time_buying,Recency,Frequency,Monetary
482,12974.0,2011-05-26 09:33:00,197,1,144.8
483,12976.0,2011-05-12 09:55:00,211,1,738.6
484,12977.0,2011-07-06 16:40:00,155,1,39.239999999999995
485,12980.0,2010-12-16 11:36:00,157,9,7374.900000000001
486,12981.0,2011-07-29 14:14:00,29,2,372.21999999999997
487,12982.0,2011-04-11 11:51:00,242,1,390.54
488,12984.0,2011-11-21 12:37:00,18,1,97.5
489,12985.0,2011-11-11 12:44:00,0,2,1239.38
490,12987.0,2011-05-26 12:00:00,73,2,558.7
491,12988.0,2011-02-20 14:31:00,291,1,535.32
492,12989.0,2010-12-10 13:24:00,2,15,6924.110000000001
493,12990.0,2011-02-02 15:39:00,30,3,409.5
494,12991.0,2011-08-19 14:39:00,22,2,503.76
495,12993.0,2011-02-14 14:29:00,22,4,414.76
496,12994.0,2011-03-16 08:31:00,3,3,974.4200000000001
497,12995.0,2011-09-15 15:44:00,84,1,211.32
498,12997.0,2011-01-26 15:49:00,21,4,1226.89
499,12999.0,2011-04-08 10:26:00,195,3,455.88
500,13000.0,2010-12-10 10:26:00,106,3,534.85
501,13001.0,2011-01-17 12:45:00,3,13,9818.82
502,13002.0,2011-01-25 15:18:00,317,1,120.94999999999999
503,13003.0,2011-05-09 08:23:00,105,3,149.05
504,13004.0,2010-12-17 08:20:00,11,18,5655.91
505,13005.0,2011-04-07 13:32:00,173,2,513.7
506,13006.0,2011-10-14 13:49:00,55,1,81.57
507,13008.0,2011-01-20 14:24:00,322,1,229.46999999999997
508,13011.0,2010-12-02 17:22:00,371,1,50.550000000000004
509,13012.0,2011-02-18 09:43:00,8,8,1661.8400000000001
510,13013.0,2010-12-03 12:28:00,0,13,4810.9400000000005
511,13014.0,2011-03-03 18:28:00,10,10,3466.2799999999997
512,13015.0,2011-04-04 14:28:00,52,5,3346.28
513,13016.0,2011-08-08 15:00:00,72,3,789.89
514,13017.0,2011-12-02 15:53:00,6,1,204.0
515,13018.0,2011-02-17 11:05:00,15,28,7277.7
516,13021.0,2010-12-16 10:12:00,3,9,2616.38
517,13023.0,2011-08-02 09:34:00,63,2,689.9
518,13026.0,2011-03-09 11:35:00,0,5,975.36
519,13027.0,2010-12-20 12:45:00,113,6,6912.0
520,13028.0,2011-10-25 14:09:00,22,2,661.3199999999999
521,13029.0,2010-12-21 13:53:00,30,3,1247.5
522,13030.0,2010-12-06 14:31:00,10,2,799.48
523,13032.0,2011-09-13 16:40:00,51,2,1010.18
524,13033.0,2010-12-17 14:23:00,356,1,190.55
525,13034.0,2010-12-05 14:52:00,54,2,642.77
526,13035.0,2011-03-24 09:21:00,73,2,921.88
527,13037.0,2011-03-28 15:42:00,137,3,881.07
528,13038.0,2011-02-22 11:43:00,79,3,908.46
529,13040.0,2011-11-06 13:53:00,8,2,676.99
530,13043.0,2011-03-11 14:52:00,272,1,516.42
531,13044.0,2011-02-21 15:20:00,290,1,560.47
532,13045.0,2011-09-01 15:04:00,98,1,305.28000000000003
533,13046.0,2011-03-18 15:43:00,30,2,629.31
534,13047.0,2010-12-01 08:34:00,31,10,3237.54
535,13048.0,2011-01-16 14:36:00,13,4,1835.91
536,13049.0,2011-01-25 16:33:00,63,2,656.6800000000001
537,13050.0,2010-12-08 09:30:00,14,17,5836.86
538,13052.0,2011-05-11 14:12:00,211,1,348.15000000000003
539,13055.0,2011-05-10 08:58:00,77,3,1214.41
540,13058.0,2011-07-11 12:01:00,24,3,271.40000000000003
541,13059.0,2011-04-04 10:40:00,249,1,183.4
542,13060.0,2011-03-31 11:37:00,253,1,307.53
543,13061.0,2011-09-28 16:04:00,71,1,248.61
544,13062.0,2011-06-01 15:12:00,190,1,346.98
545,13064.0,2011-01-16 13:41:00,12,4,1119.49
546,13065.0,2010-12-01 16:52:00,372,1,205.86
547,13066.0,2011-11-07 17:06:00,23,2,470.8
548,13067.0,2011-09-18 13:38:00,81,1,115.46000000000001
549,13068.0,2011-01-24 08:20:00,9,2,344.0
550,13069.0,2010-12-05 11:02:00,0,24,4436.12
551,13070.0,2011-05-31 13:45:00,191,1,228.8
552,13072.0,2011-03-18 08:12:00,266,1,177.15
553,13075.0,2011-08-02 10:19:00,129,1,919.61
554,13077.0,2010-12-08 14:59:00,0,4,729.27
555,13078.0,2010-12-08 09:07:00,2,26,12627.94
556,13079.0,2011-07-22 14:41:00,3,5,220.10000000000002
557,13080.0,2011-06-13 14:59:00,178,1,58.08
558,13081.0,2010-12-03 17:20:00,11,11,28337.38
559,13082.0,2011-01-05 15:42:00,125,9,3613.63
560,13083.0,2011-09-25 10:46:00,3,2,303.75
561,13085.0,2011-02-17 13:57:00,157,2,416.08000000000004
562,13089.0,2010-12-05 10:27:00,2,97,58825.83
563,13090.0,2010-12-02 07:48:00,8,14,8910.82
564,13091.0,2011-11-11 15:54:00,27,1,345.82
565,13092.0,2010-12-15 12:27:00,70,5,477.83
566,13093.0,2010-12-01 15:00:00,275,8,7832.47
567,13094.0,2010-12-06 10:34:00,20,12,1927.3200000000002
568,13095.0,2011-09-30 12:03:00,70,1,74.39999999999999
569,13097.0,2010-12-14 15:13:00,32,10,6010.42
570,13098.0,2011-01-26 13:46:00,0,28,28882.44
571,13099.0,2011-09-01 17:40:00,98,1,207.35999999999999
572,13101.0,2011-04-19 14:37:00,233,1,101.19
573,13102.0,2010-12-09 13:38:00,0,24,6424.09
574,13103.0,2011-10-31 09:38:00,39,1,243.94
575,13104.0,2010-12-20 11:58:00,2,6,1098.48
576,13106.0,2011-07-29 15:12:00,132,1,76.5
577,13107.0,2011-01-10 12:28:00,43,4,1531.6200000000001
578,13108.0,2010-12-02 10:35:00,372,1,350.06
579,13109.0,2011-07-05 14:56:00,59,2,786.54
580,13110.0,2011-02-01 15:24:00,30,7,1488.67
581,13113.0,2010-12-08 13:21:00,0,24,12245.960000000001
582,13115.0,2011-06-08 16:15:00,11,4,2294.78
583,13116.0,2011-07-24 14:33:00,137,1,501.14
584,13117.0,2010-12-02 13:11:00,21,8,984.91
585,13118.0,2011-02-24 12:32:00,19,5,1197.81
586,13120.0,2011-04-15 10:19:00,238,1,30.599999999999998
587,13121.0,2011-03-15 16:47:00,268,1,283.73
588,13122.0,2011-04-13 14:12:00,93,2,922.39
589,13124.0,2010-12-15 15:00:00,89,3,3866.33
590,13126.0,2010-12-08 11:42:00,4,8,2099.64
591,13127.0,2011-09-23 10:26:00,77,1,259.17
592,13130.0,2011-09-06 15:30:00,93,1,64.0
593,13131.0,2011-06-05 10:54:00,22,3,1073.3
594,13132.0,2011-03-23 12:44:00,261,1,77.3
595,13133.0,2011-02-08 15:48:00,273,2,109.8
596,13134.0,2011-04-13 12:57:00,85,4,1793.58
597,13135.0,2011-05-27 10:52:00,196,1,3096.0
598,13136.0,2011-05-11 12:47:00,55,5,2607.61
599,13137.0,2011-02-04 11:54:00,10,8,3650.41
600,13138.0,2010-12-02 15:03:00,21,6,962.39
601,13139.0,2011-03-25 11:57:00,15,7,5064.94
602,13140.0,2010-12-08 15:12:00,107,3,423.72
603,13141.0,2011-01-28 13:04:00,84,5,2388.75
604,13142.0,2011-11-20 16:07:00,18,1,307.09
605,13144.0,2011-01-11 11:15:00,332,1,110.95
606,13145.0,2010-12-02 18:06:00,39,4,618.52
607,13146.0,2011-11-13 15:29:00,25,1,228.91
608,13147.0,2011-09-01 12:28:00,9,4,712.8000000000001
609,13148.0,2010-12-10 13:06:00,28,12,3707.12
610,13149.0,2011-02-23 13:57:00,13,4,1676.06
611,13151.0,2011-02-17 12:29:00,295,1,1257.8700000000001
612,13153.0,2011-12-04 12:14:00,5,1,486.22
613,13155.0,2010-12-06 12:44:00,32,4,971.76
614,13157.0,2011-02-14 14:03:00,48,4,1741.22
615,13158.0,2011-01-25 09:58:00,94,4,1201.06
616,13159.0,2011-08-16 11:44:00,8,4,1437.85
617,13160.0,2011-11-17 13:07:00,21,1,91.8
618,13161.0,2011-01-30 14:03:00,312,1,112.75
619,13162.0,2011-01-09 10:43:00,121,4,1688.29
620,13165.0,2010-12-23 14:06:00,45,2,1021.48
621,13166.0,2011-03-01 15:16:00,282,1,417.2
622,13167.0,2011-07-19 12:13:00,18,4,791.33
623,13168.0,2011-01-25 13:55:00,35,4,1319.19
624,13169.0,2011-04-01 14:24:00,63,2,712.88
625,13170.0,2011-11-13 12:19:00,26,1,116.00999999999999
626,13171.0,2011-02-13 14:16:00,21,3,468.41
627,13173.0,2010-12-07 14:30:00,3,2,353.65
628,13174.0,2010-12-05 16:24:00,15,3,2817.03
629,13176.0,2011-10-24 15:43:00,45,1,492.84
630,13177.0,2011-10-06 09:56:00,64,1,282.45
631,13178.0,2010-12-14 12:22:00,25,11,5725.47
632,13182.0,2011-10-25 13:46:00,44,1,121.18
633,13183.0,2011-01-09 10:50:00,7,9,3957.78
634,13184.0,2011-02-22 17:25:00,14,10,1701.29
635,13185.0,2011-03-17 11:56:00,267,1,71.4
636,13186.0,2011-08-03 09:09:00,39,3,1575.89
637,13187.0,2011-01-06 18:57:00,336,1,236.02
638,13188.0,2011-11-28 15:28:00,10,1,114.60000000000001
639,13189.0,2011-08-16 13:12:00,18,2,260.68
640,13192.0,2011-05-18 14:57:00,94,2,911.94
641,13193.0,2011-10-09 14:30:00,60,1,117.88
642,13194.0,2011-07-27 09:01:00,135,1,60.7
643,13196.0,2011-03-22 14:24:00,10,4,1797.78
644,13198.0,2010-12-13 09:29:00,9,6,3401.2400000000002
645,13199.0,2010-12-08 10:51:00,3,38,9817.12
646,13200.0,2011-08-05 14:50:00,18,4,870.09
647,13203.0,2011-04-11 14:40:00,9,4,869.46
648,13207.0,2011-07-12 11:35:00,14,2,250.26000000000002
649,13208.0,2011-02-03 19:32:00,58,6,1223.9
650,13209.0,2010-12-13 10:31:00,29,8,5891.61
651,13210.0,2011-09-07 08:18:00,93,1,353.48
652,13211.0,2010-12-13 16:17:00,9,3,1197.42
653,13212.0,2011-10-09 14:48:00,19,3,788.08
654,13213.0,2011-05-24 12:22:00,56,5,1520.58
655,13216.0,2011-03-17 12:18:00,267,1,333.74
656,13217.0,2011-07-06 12:08:00,121,3,533.98
657,13218.0,2011-08-04 16:59:00,126,1,62.63999999999999
658,13220.0,2011-04-17 10:59:00,77,4,819.2900000000001
659,13221.0,2010-12-15 13:24:00,239,2,847.41
660,13223.0,2011-04-21 15:16:00,199,2,163.20000000000002
661,13224.0,2011-07-11 14:10:00,59,2,2155.95
662,13225.0,2010-12-13 09:49:00,2,7,6463.84
663,13226.0,2011-03-11 14:35:00,272,1,108.21000000000001
664,13227.0,2011-05-22 11:47:00,201,1,257.7
665,13228.0,2011-09-19 14:28:00,80,1,358.0
666,13229.0,2011-04-28 12:07:00,225,1,160.95
667,13230.0,2010-12-09 19:28:00,3,14,2806.97
668,13232.0,2011-04-10 13:48:00,12,7,1357.6
669,13233.0,2011-01-07 14:49:00,73,2,605.12
670,13235.0,2011-05-11 17:13:00,211,1,1031.07
671,13236.0,2011-08-25 08:58:00,24,2,744.85
672,13238.0,2010-12-14 14:37:00,16,4,700.73
673,13239.0,2011-03-23 10:25:00,261,1,329.56
674,13240.0,2010-12-09 12:49:00,95,4,663.65
675,13242.0,2011-05-10 12:26:00,111,3,270.40000000000003
676,13243.0,2011-05-20 13:14:00,202,1,600.07
677,13244.0,2011-09-08 11:46:00,92,1,121.74000000000001
678,13245.0,2011-10-20 11:40:00,50,1,430.5
679,13246.0,2011-01-13 13:36:00,17,6,1987.3
680,13247.0,2011-09-18 11:31:00,17,4,501.12
681,13248.0,2011-06-03 13:05:00,124,2,465.68
682,13249.0,2011-03-23 15:26:00,91,3,711.41
683,13253.0,2011-01-04 15:43:00,156,2,1030.4
684,13255.0,2010-12-01 11:58:00,8,2,399.51
685,13258.0,2011-05-18 13:11:00,11,3,698.58
686,13259.0,2011-10-09 10:48:00,61,1,292.32
687,13260.0,2011-10-09 13:21:00,60,1,557.62
688,13261.0,2011-02-27 10:41:00,268,2,944.1
689,13262.0,2011-03-21 15:06:00,262,1,200.29
690,13263.0,2011-01-18 16:31:00,0,35,7454.07
691,13265.0,2011-03-11 09:54:00,52,5,2107.66
692,13266.0,2011-03-28 10:14:00,10,12,3834.2599999999998
693,13267.0,2010-12-08 09:20:00,2,19,4521.49
694,13268.0,2011-03-17 13:20:00,17,11,3214.69
695,13269.0,2010-12-05 11:51:00,0,15,5346.2300000000005
696,13270.0,2010-12-08 14:53:00,365,1,590.0
697,13271.0,2011-11-02 14:31:00,36,1,217.38
698,13272.0,2011-09-11 12:06:00,30,2,276.56
699,13273.0,2011-08-18 14:02:00,112,1,138.98
700,13276.0,2011-09-01 10:03:00,63,2,590.9300000000001
701,13277.0,2011-07-29 10:06:00,15,4,258.4
702,13278.0,2011-10-30 11:49:00,40,1,542.73
703,13279.0,2011-09-22 17:24:00,77,1,137.75
704,13280.0,2011-01-06 17:10:00,121,3,814.86
705,13282.0,2011-05-03 12:03:00,17,3,1132.14
706,13283.0,2011-06-07 12:39:00,59,2,93.66
707,13284.0,2011-01-13 09:23:00,330,1,201.19
708,13285.0,2011-02-22 17:13:00,22,4,2709.12
709,13291.0,2011-07-07 10:36:00,155,1,361.11
710,13292.0,2011-02-28 15:00:00,38,2,578.9399999999999
711,13294.0,2011-04-04 12:37:00,189,2,873.74
712,13295.0,2010-12-15 11:21:00,359,1,201.20000000000002
713,13296.0,2011-07-25 13:46:00,136,1,87.4
714,13297.0,2011-10-03 15:08:00,7,4,2089.85
715,13298.0,2011-12-08 13:11:00,0,1,360.0
716,13299.0,2011-03-16 12:55:00,267,1,142.5
717,13300.0,2011-06-23 13:09:00,168,1,371.89
718,13301.0,2011-02-20 13:13:00,103,4,618.09
719,13302.0,2011-07-07 17:56:00,154,1,63.75
720,13304.0,2010-12-23 14:35:00,350,1,300.42
721,13305.0,2010-12-02 12:10:00,3,10,2000.86
722,13307.0,2011-08-11 17:14:00,119,1,15.0
723,13308.0,2011-05-20 13:13:00,22,3,1385.51
724,13309.0,2011-02-04 12:29:00,6,5,1456.79
725,13310.0,2011-01-19 14:50:00,27,3,1132.03
726,13311.0,2011-07-12 14:26:00,3,2,598.57
727,13313.0,2011-01-04 10:00:00,21,5,1555.32
728,13314.0,2011-09-27 10:20:00,1,3,775.94
729,13316.0,2011-03-30 13:01:00,36,4,5977.7300000000005
730,13317.0,2010-12-16 09:22:00,65,6,2273.68
731,13318.0,2011-11-02 13:26:00,0,3,640.76
732,13319.0,2010-12-09 10:04:00,4,26,10845.550000000001
733,13320.0,2011-05-10 10:29:00,77,4,1548.7
734,13321.0,2011-09-14 15:18:00,71,2,567.36
735,13322.0,2011-11-22 14:21:00,16,1,199.48000000000002
736,13323.0,2011-09-16 13:23:00,2,5,787.85
737,13324.0,2010-12-14 09:50:00,35,10,7121.95
738,13325.0,2011-09-19 10:36:00,81,1,675.3
739,13327.0,2010-12-09 15:32:00,38,8,3627.77
740,13328.0,2011-01-27 15:22:00,315,1,1308.48
741,13329.0,2010-12-08 10:11:00,31,2,789.0
742,13330.0,2011-01-28 10:08:00,92,3,1140.93
743,13332.0,2011-11-25 13:30:00,13,1,350.9
744,13334.0,2011-02-07 11:42:00,81,3,3536.82
745,13336.0,2011-09-23 14:05:00,76,1,795.12
746,13338.0,2011-07-05 09:06:00,157,1,487.02
747,13339.0,2011-05-23 08:31:00,200,1,860.12
748,13340.0,2011-03-08 11:39:00,44,7,10736.48
749,13341.0,2011-03-24 09:50:00,260,1,775.85
750,13343.0,2011-06-15 12:24:00,177,1,353.43
751,13344.0,2011-03-07 10:28:00,67,3,2543.72
752,13345.0,2011-02-25 09:01:00,287,1,389.5
753,13347.0,2011-09-30 13:28:00,69,1,341.36
754,13348.0,2011-10-06 17:28:00,63,1,233.76
755,13349.0,2011-11-29 08:07:00,10,1,247.32
756,13350.0,2011-09-21 13:33:00,15,2,979.12
757,13351.0,2011-10-04 12:55:00,65,1,373.94
758,13352.0,2011-10-10 13:55:00,59,1,397.97999999999996
759,13354.0,2011-09-29 13:17:00,70,1,743.53
760,13355.0,2011-08-09 14:48:00,121,1,674.7
761,13356.0,2011-09-20 14:33:00,79,1,768.24
762,13357.0,2011-03-27 13:56:00,256,1,609.95
763,13358.0,2011-03-16 11:52:00,268,1,439.03
764,13359.0,2011-10-07 09:30:00,63,1,439.56
765,13362.0,2011-02-25 11:33:00,8,4,3090.7400000000002
766,13363.0,2011-10-27 10:46:00,17,2,992.5
767,13364.0,2011-09-29 18:13:00,70,1,134.95999999999998
768,13365.0,2011-05-06 12:00:00,33,2,2225.37
769,13366.0,2011-10-20 13:37:00,49,1,56.160000000000004
770,13368.0,2011-01-06 12:32:00,256,2,623.4
771,13369.0,2010-12-09 11:30:00,365,1,308.28000000000003
772,13370.0,2010-12-03 10:26:00,371,1,754.87
773,13372.0,2011-09-11 12:46:00,89,1,378.64
774,13373.0,2011-03-08 14:35:00,60,3,3312.25
775,13375.0,2011-09-12 10:19:00,88,1,778.65
776,13376.0,2011-04-19 13:03:00,98,3,1019.76
777,13379.0,2011-07-26 12:26:00,25,3,572.56
778,13381.0,2011-02-14 10:10:00,31,6,3639.31
779,13382.0,2011-03-04 10:03:00,280,1,222.99
780,13384.0,2011-06-14 12:47:00,30,7,4151.93
781,13385.0,2011-01-14 09:52:00,329,1,534.57
782,13388.0,2011-07-31 12:52:00,130,2,677.1
783,13389.0,2011-04-21 12:12:00,10,3,797.96
784,13390.0,2011-09-26 08:38:00,74,1,544.08
785,13391.0,2011-05-20 10:50:00,203,1,59.8
786,13394.0,2011-02-03 10:39:00,1,8,2520.02
787,13395.0,2011-06-07 15:04:00,184,1,307.72
788,13396.0,2011-01-24 13:37:00,28,2,1360.99
789,13397.0,2011-01-04 13:50:00,72,5,1544.13
790,13398.0,2011-05-31 13:17:00,191,1,457.34
791,13402.0,2010-12-02 17:12:00,126,2,621.23
792,13403.0,2011-11-22 08:28:00,17,1,75.0
793,13404.0,2011-05-11 11:57:00,0,2,252.49
794,13405.0,2011-01-26 09:27:00,73,3,572.451
795,13408.0,2010-12-01 10:39:00,1,62,28117.04
796,13410.0,2011-02-21 14:38:00,23,5,1003.06
797,13411.0,2011-08-24 13:57:00,106,1,213.55
798,13414.0,2011-02-16 12:13:00,133,3,1390.5
799,13416.0,2011-09-19 14:43:00,43,2,712.5
800,13417.0,2011-05-18 16:26:00,4,2,640.83
801,13418.0,2010-12-02 10:45:00,11,18,6127.43
802,13419.0,2011-10-07 12:49:00,63,1,221.06
803,13420.0,2011-06-22 11:35:00,149,2,159.85
804,13421.0,2011-02-22 15:46:00,39,2,1851.08
805,13422.0,2011-10-06 13:42:00,63,1,2626.3
806,13425.0,2011-02-18 08:34:00,107,3,1624.21
807,13426.0,2010-12-15 12:43:00,0,10,3641.32
808,13427.0,2011-05-08 15:58:00,18,3,582.6
809,13428.0,2011-11-29 14:20:00,9,1,218.47
810,13429.0,2011-09-25 15:59:00,10,4,1006.8
811,13430.0,2011-09-14 14:26:00,18,2,679.45
812,13431.0,2011-09-12 11:25:00,66,2,1269.1
813,13434.0,2011-09-04 10:35:00,73,2,534.24
814,13435.0,2011-06-03 17:07:00,4,7,3809.8900000000003
815,13436.0,2011-12-08 10:33:00,1,1,196.89
816,13437.0,2011-06-02 14:30:00,13,7,3408.06
817,13439.0,2011-03-29 14:20:00,254,1,283.71
818,13441.0,2011-09-09 09:38:00,91,1,296.64
819,13447.0,2011-11-04 10:10:00,22,3,1129.14
820,13448.0,2010-12-01 10:52:00,16,6,3539.37
821,13449.0,2011-11-16 08:28:00,23,1,291.88
822,13450.0,2011-05-05 19:48:00,26,6,2043.7199999999998
823,13451.0,2011-01-09 15:35:00,25,5,2976.15
824,13452.0,2011-03-14 11:38:00,258,2,590.0
825,13453.0,2011-02-23 09:44:00,165,2,356.97999999999996
826,13455.0,2010-12-08 13:11:00,24,2,1058.34
827,13456.0,2011-05-16 15:34:00,17,6,1766.72
828,13458.0,2010-12-15 12:05:00,6,14,9646.57
829,13460.0,2011-10-21 09:50:00,28,2,183.44
830,13461.0,2011-06-29 10:23:00,38,3,1445.0
831,13462.0,2011-04-01 11:20:00,252,1,151.5
832,13464.0,2011-10-12 15:01:00,57,1,674.68
833,13466.0,2011-06-08 16:39:00,183,1,307.9
834,13467.0,2011-11-03 16:56:00,10,2,1083.71
835,13468.0,2010-12-01 15:08:00,1,37,5704.97
836,13470.0,2011-08-16 17:06:00,98,2,165.0
837,13471.0,2011-10-23 13:10:00,0,4,2531.58
838,13473.0,2011-01-11 08:45:00,60,2,422.64
839,13474.0,2011-04-17 13:53:00,235,1,229.59
840,13475.0,2011-02-14 12:36:00,190,4,1431.78
841,13476.0,2011-03-03 14:43:00,178,2,1238.47
842,13477.0,2011-02-21 12:29:00,37,6,1454.58
843,13479.0,2011-04-19 11:27:00,200,2,300.95
844,13481.0,2011-03-28 09:07:00,45,5,1804.56
845,13482.0,2011-04-21 17:03:00,231,1,184.64
846,13483.0,2011-10-05 11:53:00,65,1,140.34
847,13484.0,2011-04-12 16:30:00,240,1,313.8
848,13485.0,2011-04-20 13:58:00,232,1,454.24
849,13486.0,2011-07-07 17:19:00,77,3,1122.41
850,13487.0,2010-12-21 14:54:00,57,3,575.4
851,13488.0,2010-12-07 13:01:00,16,13,8968.31
852,13489.0,2011-02-18 10:42:00,104,4,449.52
853,13491.0,2010-12-02 14:30:00,51,10,1215.82
854,13492.0,2011-05-09 10:06:00,135,3,1269.84
855,13493.0,2011-02-25 16:42:00,274,2,618.63
856,13494.0,2011-02-01 11:58:00,311,1,316.26000000000005
857,13495.0,2010-12-06 15:14:00,7,5,2044.8700000000001
858,13496.0,2010-12-15 10:17:00,10,2,653.33
859,13497.0,2010-12-06 11:37:00,282,2,348.05
860,13499.0,2011-03-15 08:52:00,17,5,1159.11
861,13500.0,2011-08-09 12:20:00,22,3,1166.77
862,13501.0,2011-02-24 18:59:00,287,1,1340.32
863,13502.0,2011-01-20 09:03:00,16,3,292.0
864,13503.0,2011-09-29 13:23:00,70,1,216.85
865,13504.0,2011-10-06 13:20:00,63,1,295.93
866,13505.0,2011-04-21 12:07:00,72,4,4393.63
867,13506.0,2010-12-05 12:15:00,315,2,458.52
868,13507.0,2011-07-17 11:50:00,2,4,2479.16
869,13508.0,2011-04-10 11:58:00,243,1,110.97
870,13509.0,2011-02-28 13:27:00,8,7,979.72
871,13510.0,2011-06-09 09:32:00,0,4,1791.56
872,13512.0,2011-03-24 10:03:00,260,1,251.21
873,13513.0,2011-08-05 11:50:00,126,1,205.1
874,13514.0,2011-09-27 09:39:00,73,1,152.20000000000002
875,13515.0,2011-04-06 10:33:00,72,4,891.12
876,13516.0,2011-04-15 11:06:00,20,3,1389.41
877,13517.0,2011-06-13 08:44:00,59,3,2128.42
878,13518.0,2011-09-15 10:29:00,85,1,659.4399999999999
879,13519.0,2011-09-22 18:24:00,77,1,122.75
880,13520.0,2010-12-03 10:36:00,58,6,3624.35
881,13521.0,2011-11-29 15:09:00,0,3,1093.65
882,13522.0,2011-11-09 15:11:00,29,1,125.80000000000001
883,13523.0,2010-12-08 14:22:00,32,5,3964.88
884,13524.0,2011-05-04 12:26:00,40,5,680.1800000000001
885,13525.0,2011-04-05 15:36:00,14,2,628.78
886,13527.0,2011-01-17 11:17:00,33,7,2287.51
887,13529.0,2011-05-19 11:50:00,78,2,307.76
888,13531.0,2010-12-08 15:03:00,204,2,483.8
889,13532.0,2011-11-06 12:25:00,33,1,210.31
890,13533.0,2011-03-17 12:47:00,182,3,270.79
891,13534.0,2010-12-16 15:23:00,1,25,5870.08
892,13536.0,2011-09-25 13:30:00,0,7,3448.29
893,13538.0,2011-01-28 10:40:00,42,7,1280.85
894,13539.0,2011-02-03 15:23:00,85,3,631.34
895,13544.0,2011-04-13 12:09:00,39,2,291.41
896,13546.0,2011-05-23 12:14:00,11,3,626.99
897,13548.0,2011-04-10 11:35:00,95,2,682.41
898,13549.0,2011-04-11 13:42:00,25,7,918.2
899,13551.0,2011-01-24 14:46:00,318,1,91.80000000000001
900,13552.0,2011-01-28 10:10:00,65,12,3740.07
901,13555.0,2011-05-22 11:06:00,73,4,4149.28
902,13557.0,2011-03-04 12:14:00,27,2,584.06
903,13558.0,2011-10-02 13:01:00,5,4,605.06
904,13560.0,2011-12-02 13:11:00,6,1,174.37
905,13561.0,2011-05-08 12:39:00,215,1,141.85999999999999
906,13562.0,2011-04-08 12:42:00,81,3,1799.33
907,13563.0,2011-07-22 17:21:00,83,2,777.53
908,13564.0,2010-12-06 17:26:00,143,3,1749.02
909,13565.0,2011-01-09 14:28:00,18,2,240.22
910,13566.0,2011-09-18 12:40:00,40,2,874.71
911,13568.0,2011-06-19 14:42:00,172,1,192.85
912,13569.0,2010-12-07 12:29:00,16,2,373.75
913,13570.0,2011-04-10 13:36:00,242,1,239.49
914,13571.0,2011-03-31 12:43:00,12,12,2092.32
915,13572.0,2011-05-18 11:59:00,205,1,1384.25
916,13573.0,2011-03-31 14:47:00,49,2,294.4
917,13575.0,2011-06-16 14:24:00,22,5,732.0699999999999
918,13576.0,2010-12-01 17:24:00,9,18,6717.34
919,13577.0,2011-04-12 10:33:00,24,4,1687.6000000000001
920,13579.0,2010-12-05 16:10:00,14,2,467.04
921,13581.0,2011-02-03 14:41:00,308,1,118.0
922,13583.0,2011-07-07 10:40:00,155,1,781.03
923,13584.0,2011-02-06 12:49:00,306,1,142.4
924,13587.0,2011-10-07 12:31:00,63,1,712.4
925,13588.0,2011-03-29 15:53:00,15,9,2478.95
926,13589.0,2011-06-13 12:44:00,14,2,379.65
927,13590.0,2011-02-09 13:25:00,10,6,1981.92
928,13591.0,2011-03-18 12:18:00,64,3,1117.13
929,13592.0,2011-03-20 14:01:00,35,4,247.95999999999998
930,13593.0,2011-01-07 16:32:00,107,5,2037.0800000000002
931,13594.0,2011-10-18 10:19:00,52,1,396.97
932,13596.0,2011-11-27 11:57:00,5,2,697.04
933,13598.0,2011-10-23 14:28:00,46,1,180.17000000000002
934,13599.0,2010-12-08 10:11:00,0,21,5153.67
935,13600.0,2011-01-31 15:27:00,311,1,219.52
936,13601.0,2011-05-12 16:52:00,44,2,693.32
937,13602.0,2011-10-06 11:47:00,64,1,428.89
938,13603.0,2011-11-13 15:57:00,25,1,164.34
939,13606.0,2011-02-01 11:42:00,28,3,280.53999999999996
940,13607.0,2011-10-30 16:17:00,39,1,678.01
941,13610.0,2011-02-27 14:44:00,11,7,1131.88
942,13611.0,2010-12-15 10:31:00,88,3,1171.8
943,13614.0,2011-01-13 12:37:00,23,4,1610.46
944,13615.0,2011-01-25 08:21:00,318,1,417.69
945,13617.0,2011-06-12 12:55:00,39,3,544.18
946,13618.0,2011-06-19 11:09:00,173,1,177.34
947,13621.0,2011-08-15 08:26:00,116,1,213.85
948,13623.0,2011-02-15 13:08:00,30,5,747.78
949,13626.0,2011-04-01 10:05:00,252,1,257.23
950,13627.0,2010-12-17 09:52:00,58,5,1638.47
951,13629.0,2011-01-05 12:09:00,22,11,7792.36
952,13630.0,2011-02-27 12:49:00,4,7,2031.78
953,13631.0,2011-03-17 17:13:00,99,11,3070.42
954,13632.0,2011-04-10 15:07:00,24,5,2121.27
955,13634.0,2011-01-16 15:30:00,32,5,1575.16
956,13635.0,2011-10-03 10:55:00,67,1,1071.03
957,13636.0,2011-02-27 14:29:00,36,5,949.12
958,13637.0,2011-04-27 13:06:00,51,3,810.5
959,13638.0,2011-11-24 10:38:00,15,1,122.64
960,13639.0,2011-09-26 13:36:00,73,1,1033.34
961,13642.0,2011-05-08 12:34:00,215,1,354.8
962,13643.0,2011-06-07 11:40:00,30,3,519.44
963,13644.0,2011-08-26 11:53:00,15,4,2624.26
964,13645.0,2011-08-11 16:11:00,119,1,252.1
